time,S,C,ε,γ,κ,β,θ,K
336.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
343.0,1881.5656,118.43499,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
350.0,1881.5664,118.43505,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
357.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
364.0,1881.5656,118.43499,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
371.0,1881.5664,118.43506,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
378.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
385.0,1881.5656,118.435,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
392.0,1881.5665,118.43506,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
399.0,1881.5652,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
406.0,1881.5656,118.435,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
413.0,1881.5665,118.43507,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
420.0,1881.5652,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
427.0,1881.5657,118.435,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
434.0,1881.5667,118.43507,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
441.0,1881.5652,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
448.0,1881.5657,118.435005,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
455.0,1881.5667,118.43507,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
462.0,1881.5652,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
469.0,1881.5657,118.435005,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
476.0,1881.5667,118.435074,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
483.0,1881.5652,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
490.0,1881.5658,118.435005,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
497.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
504.0,1881.5652,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
511.0,1881.5658,118.43501,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
518.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
525.0,1881.5652,118.434975,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
532.0,1881.5658,118.43501,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
539.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
546.0,1881.5652,118.434975,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
553.0,1881.5658,118.43501,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
560.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
567.0,1881.5653,118.434975,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
574.0,1881.5659,118.43502,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
581.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
588.0,1881.5653,118.434975,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
595.0,1881.5659,118.43502,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
602.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
609.0,1881.5653,118.434975,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
616.0,1881.5659,118.43502,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
623.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
630.0,1881.5653,118.434975,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
637.0,1881.566,118.43503,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
644.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
651.0,1881.5653,118.434975,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
658.0,1881.566,118.43503,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
665.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
672.0,1881.5653,118.43498,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
679.0,1881.5662,118.435036,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
686.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
693.0,1881.5654,118.43498,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
700.0,1881.5662,118.435036,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
707.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
714.0,1881.5654,118.43498,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
721.0,1881.5662,118.435036,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
728.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
735.0,1881.5654,118.43498,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
742.0,1881.5663,118.43504,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
749.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
756.0,1881.5654,118.43499,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
763.0,1881.5663,118.43504,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
770.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
777.0,1881.5654,118.43499,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
784.0,1881.5663,118.43505,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
791.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
798.0,1881.5656,118.43499,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
805.0,1881.5664,118.43505,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
812.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
819.0,1881.5656,118.43499,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
826.0,1881.5664,118.43506,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
833.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
840.0,1881.5656,118.435,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
847.0,1881.5665,118.43506,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
854.0,1881.5651,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
861.0,1881.5656,118.435,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
868.0,1881.5665,118.43507,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
875.0,1881.5652,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
882.0,1881.5657,118.435,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
889.0,1881.5665,118.43507,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
896.0,1881.5652,118.43497,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
903.0,1881.5657,118.435,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
910.0,1881.5667,118.43507,0.0031982593,0.05,0.071428575,0.01,0.001,0.2
0.0,1967.0,33.0,1e-04,0.05,0.071428575,0.01,0.001,0.5
7.0,1904.5026,95.49758,0.0004550007,0.05,0.071428575,0.01,0.001,0.5
14.0,1896.5939,103.405846,0.00078056735,0.05,0.071428575,0.01,0.001,0.5
21.0,1894.5522,105.44775,0.0009953423,0.05,0.071428575,0.01,0.001,0.5
28.0,1893.539,106.461006,0.0011318384,0.05,0.071428575,0.01,0.001,0.5
35.0,1892.9259,107.07478,0.0012181179,0.05,0.071428575,0.01,0.001,0.5
42.0,1892.5409,107.45974,0.0012726109,0.05,0.071428575,0.01,0.001,0.5
49.0,1892.2974,107.70238,0.0013070183,0.05,0.071428575,0.01,0.001,0.5
56.0,1892.1442,107.8556,0.0013287468,0.05,0.071428575,0.01,0.001,0.5
63.0,1892.0474,107.95233,0.0013424653,0.05,0.071428575,0.01,0.001,0.5
70.0,1891.9867,108.013374,0.0013511286,0.05,0.071428575,0.01,0.001,0.5
77.0,1891.9476,108.05194,0.0013565972,0.05,0.071428575,0.01,0.001,0.5
84.0,1891.9246,108.07626,0.0013600503,0.05,0.071428575,0.01,0.001,0.5
91.0,1891.9083,108.09166,0.0013622311,0.05,0.071428575,0.01,0.001,0.5
98.0,1891.8976,108.10139,0.0013636084,0.05,0.071428575,0.01,0.001,0.5
105.0,1891.8923,108.107475,0.0013644772,0.05,0.071428575,0.01,0.001,0.5
112.0,1891.8871,108.11139,0.0013650263,0.05,0.071428575,0.01,0.001,0.5
119.0,1891.886,108.113815,0.0013653728,0.05,0.071428575,0.01,0.001,0.5
126.0,1891.8854,108.11531,0.0013655919,0.05,0.071428575,0.01,0.001,0.5
133.0,1891.8817,108.11631,0.0013657308,0.05,0.071428575,0.01,0.001,0.5
140.0,1891.8829,108.11696,0.0013658161,0.05,0.071428575,0.01,0.001,0.5
147.0,1891.8822,108.117325,0.001365872,0.05,0.071428575,0.01,0.001,0.5
154.0,1891.8822,108.11758,0.0013659069,0.05,0.071428575,0.01,0.001,0.5
161.0,1891.8809,108.11787,0.0013659275,0.05,0.071428575,0.01,0.001,0.5
168.0,1891.8821,108.11781,0.0013659426,0.05,0.071428575,0.01,0.001,0.5
175.0,1891.8822,108.1179,0.0013659509,0.05,0.071428575,0.01,0.001,0.5
182.0,1891.8853,108.11781,0.0013659588,0.05,0.071428575,0.01,0.001,0.5
189.0,1891.882,108.117935,0.0013659603,0.05,0.071428575,0.01,0.001,0.5
196.0,1891.8837,108.11795,0.0013659627,0.05,0.071428575,0.01,0.001,0.5
203.0,1891.8818,108.117966,0.001365964,0.05,0.071428575,0.01,0.001,0.5
210.0,1891.8822,108.117935,0.0013659649,0.05,0.071428575,0.01,0.001,0.5
217.0,1891.8818,108.11796,0.0013659657,0.05,0.071428575,0.01,0.001,0.5
224.0,1891.8835,108.11799,0.0013659659,0.05,0.071428575,0.01,0.001,0.5
231.0,1891.8817,108.11788,0.0013659647,0.05,0.071428575,0.01,0.001,0.5
238.0,1891.8818,108.11798,0.0013659662,0.05,0.071428575,0.01,0.001,0.5
245.0,1891.8818,108.11798,0.0013659662,0.05,0.071428575,0.01,0.001,0.5
252.0,1891.8833,108.11798,0.0013659648,0.05,0.071428575,0.01,0.001,0.5
259.0,1891.8818,108.11798,0.0013659663,0.05,0.071428575,0.01,0.001,0.5
266.0,1891.882,108.11798,0.0013659663,0.05,0.071428575,0.01,0.001,0.5
273.0,1891.8818,108.11798,0.0013659663,0.05,0.071428575,0.01,0.001,0.5
280.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
287.0,1891.8818,108.11799,0.0013659663,0.05,0.071428575,0.01,0.001,0.5
294.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
301.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
308.0,1891.8818,108.117874,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
315.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
322.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
329.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
336.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
343.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
350.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
357.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
364.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
371.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
378.0,1891.882,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
385.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
392.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
399.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
406.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
413.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
420.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
427.0,1891.8833,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
434.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
441.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
448.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
455.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
462.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
469.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
476.0,1891.8829,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
483.0,1891.8817,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
490.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
497.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
504.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
511.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
518.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
525.0,1891.8824,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
532.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
539.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
546.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
553.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
560.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
567.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
574.0,1891.8822,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
581.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
588.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
595.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
602.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
609.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
616.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
623.0,1891.8821,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
630.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
637.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
644.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
651.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
658.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
665.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
672.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
679.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
686.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
693.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
700.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
707.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
714.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
721.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
728.0,1891.882,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
735.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
742.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
749.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
756.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
763.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
770.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
777.0,1891.882,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
784.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
791.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
798.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
805.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
812.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
819.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
826.0,1891.8834,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
833.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
840.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
847.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
854.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
861.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
868.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
875.0,1891.8829,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
882.0,1891.8817,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
889.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
896.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
903.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
910.0,1891.8818,108.11798,0.0013659664,0.05,0.071428575,0.01,0.001,0.5
0.0,1967.0,33.0,1e-04,0.05,0.071428575,0.01,0.01,0.2
7.0,1873.1458,126.85415,0.010047819,0.05,0.071428575,0.01,0.01,0.2
14.0,1807.1354,192.86433,0.022009507,0.05,0.071428575,0.01,0.01,0.2
21.0,1748.6813,251.31767,0.033170044,0.05,0.071428575,0.01,0.01,0.2
28.0,1700.3696,299.63068,0.042709917,0.05,0.071428575,0.01,0.01,0.2
35.0,1662.6141,337.38574,0.05041914,0.05,0.071428575,0.01,0.01,0.2
42.0,1634.0922,365.90762,0.056421243,0.05,0.071428575,0.01,0.01,0.2
49.0,1612.9645,387.03412,0.060979333,0.05,0.071428575,0.01,0.01,0.2
56.0,1597.4971,402.5025,0.064382926,0.05,0.071428575,0.01,0.01,0.2
63.0,1586.248,413.75186,0.06689543,0.05,0.071428575,0.01,0.01,0.2
70.0,1578.1019,421.89856,0.06873541,0.05,0.071428575,0.01,0.01,0.2
77.0,1572.2177,427.7833,0.07007534,0.05,0.071428575,0.01,0.01,0.2
84.0,1567.9734,432.02542,0.07104746,0.05,0.071428575,0.01,0.01,0.2
91.0,1564.9183,435.0814,0.07175062,0.05,0.071428575,0.01,0.01,0.2
98.0,1562.7192,437.28067,0.07225831,0.05,0.071428575,0.01,0.01,0.2
105.0,1561.1372,438.86273,0.07262434,0.05,0.071428575,0.01,0.01,0.2
112.0,1559.9993,440.0001,0.07288797,0.05,0.071428575,0.01,0.01,0.2
119.0,1559.1835,440.81732,0.07307777,0.05,0.071428575,0.01,0.01,0.2
126.0,1558.5942,441.4057,0.07321425,0.05,0.071428575,0.01,0.01,0.2
133.0,1558.1719,441.82803,0.0733124,0.05,0.071428575,0.01,0.01,0.2
140.0,1557.8682,442.13165,0.073382966,0.05,0.071428575,0.01,0.01,0.2
147.0,1557.6477,442.34912,0.07343365,0.05,0.071428575,0.01,0.01,0.2
154.0,1557.4939,442.5064,0.0734701,0.05,0.071428575,0.01,0.01,0.2
161.0,1557.3807,442.61908,0.07349634,0.05,0.071428575,0.01,0.01,0.2
168.0,1557.3002,442.69995,0.07351517,0.05,0.071428575,0.01,0.01,0.2
175.0,1557.2418,442.75806,0.0735287,0.05,0.071428575,0.01,0.01,0.2
182.0,1557.2,442.7998,0.07353841,0.05,0.071428575,0.01,0.01,0.2
189.0,1557.1685,442.83047,0.07354533,0.05,0.071428575,0.01,0.01,0.2
196.0,1557.1478,442.85138,0.07355039,0.05,0.071428575,0.01,0.01,0.2
203.0,1557.1335,442.8671,0.07355401,0.05,0.071428575,0.01,0.01,0.2
210.0,1557.1234,442.87866,0.07355645,0.05,0.071428575,0.01,0.01,0.2
217.0,1557.1138,442.88602,0.07355847,0.05,0.071428575,0.01,0.01,0.2
224.0,1557.1077,442.89194,0.07355983,0.05,0.071428575,0.01,0.01,0.2
231.0,1557.104,442.89584,0.07356075,0.05,0.071428575,0.01,0.01,0.2
238.0,1557.1014,442.89883,0.073561445,0.05,0.071428575,0.01,0.01,0.2
245.0,1557.0983,442.90088,0.07356193,0.05,0.071428575,0.01,0.01,0.2
252.0,1557.0962,442.9024,0.07356235,0.05,0.071428575,0.01,0.01,0.2
259.0,1557.0966,442.9035,0.07356254,0.05,0.071428575,0.01,0.01,0.2
266.0,1557.0957,442.90433,0.07356271,0.05,0.071428575,0.01,0.01,0.2
273.0,1557.095,442.9049,0.073562875,0.05,0.071428575,0.01,0.01,0.2
280.0,1557.0945,442.90546,0.07356302,0.05,0.071428575,0.01,0.01,0.2
287.0,1557.0946,442.9057,0.07356304,0.05,0.071428575,0.01,0.01,0.2
294.0,1557.0941,442.90585,0.07356308,0.05,0.071428575,0.01,0.01,0.2
301.0,1557.0939,442.906,0.0735631,0.05,0.071428575,0.01,0.01,0.2
308.0,1557.0938,442.9061,0.07356331,0.05,0.071428575,0.01,0.01,0.2
315.0,1557.0938,442.9062,0.07356316,0.05,0.071428575,0.01,0.01,0.2
322.0,1557.0934,442.9062,0.07356316,0.05,0.071428575,0.01,0.01,0.2
329.0,1557.0936,442.90613,0.073563166,0.05,0.071428575,0.01,0.01,0.2
336.0,1557.0936,442.90625,0.07356317,0.05,0.071428575,0.01,0.01,0.2
343.0,1557.0936,442.90628,0.07356317,0.05,0.071428575,0.01,0.01,0.2
350.0,1557.0936,442.9063,0.07356318,0.05,0.071428575,0.01,0.01,0.2
357.0,1557.0936,442.90622,0.07356317,0.05,0.071428575,0.01,0.01,0.2
364.0,1557.0936,442.90628,0.07356317,0.05,0.071428575,0.01,0.01,0.2
371.0,1557.0936,442.9063,0.07356318,0.05,0.071428575,0.01,0.01,0.2
378.0,1557.0936,442.90622,0.07356317,0.05,0.071428575,0.01,0.01,0.2
385.0,1557.0936,442.90628,0.07356317,0.05,0.071428575,0.01,0.01,0.2
392.0,1557.0936,442.9063,0.07356318,0.05,0.071428575,0.01,0.01,0.2
399.0,1557.0936,442.90622,0.07356317,0.05,0.071428575,0.01,0.01,0.2
406.0,1557.0936,442.90628,0.07356317,0.05,0.071428575,0.01,0.01,0.2
413.0,1557.0936,442.9063,0.07356318,0.05,0.071428575,0.01,0.01,0.2
420.0,1557.0936,442.90622,0.07356317,0.05,0.071428575,0.01,0.01,0.2
427.0,1557.0936,442.90628,0.07356317,0.05,0.071428575,0.01,0.01,0.2
434.0,1557.0936,442.9063,0.07356318,0.05,0.071428575,0.01,0.01,0.2
441.0,1557.0936,442.9062,0.07356317,0.05,0.071428575,0.01,0.01,0.2
448.0,1557.0936,442.90625,0.07356317,0.05,0.071428575,0.01,0.01,0.2
455.0,1557.0936,442.9063,0.07356317,0.05,0.071428575,0.01,0.01,0.2
462.0,1557.0936,442.9062,0.07356317,0.05,0.071428575,0.01,0.01,0.2
469.0,1557.0936,442.90625,0.07356317,0.05,0.071428575,0.01,0.01,0.2
476.0,1557.0936,442.9063,0.07356317,0.05,0.071428575,0.01,0.01,0.2
483.0,1557.0936,442.9062,0.07356317,0.05,0.071428575,0.01,0.01,0.2
490.0,1557.0936,442.90625,0.07356317,0.05,0.071428575,0.01,0.01,0.2
497.0,1557.0936,442.90628,0.07356317,0.05,0.071428575,0.01,0.01,0.2
504.0,1557.0936,442.9063,0.07356318,0.05,0.071428575,0.01,0.01,0.2
511.0,1557.0936,442.90625,0.07356317,0.05,0.071428575,0.01,0.01,0.2
518.0,1557.0936,442.90628,0.07356317,0.05,0.071428575,0.01,0.01,0.2
525.0,1557.0936,442.9063,0.07356318,0.05,0.071428575,0.01,0.01,0.2
532.0,1557.0936,442.90625,0.07356317,0.05,0.071428575,0.01,0.01,0.2
539.0,1557.0936,442.90628,0.07356317,0.05,0.071428575,0.01,0.01,0.2
546.0,1557.0936,442.9063,0.07356318,0.05,0.071428575,0.01,0.01,0.2
553.0,1557.0936,442.90622,0.07356317,0.05,0.071428575,0.01,0.01,0.2
560.0,1557.0936,442.90628,0.07356317,0.05,0.071428575,0.01,0.01,0.2
567.0,1557.0936,442.9063,0.07356318,0.05,0.071428575,0.01,0.01,0.2
574.0,1557.0936,442.90622,0.07356317,0.05,0.071428575,0.01,0.01,0.2
581.0,1557.0936,442.90628,0.07356317,0.05,0.071428575,0.01,0.01,0.2
588.0,1557.0936,442.9063,0.07356318,0.05,0.071428575,0.01,0.01,0.2
595.0,1557.0936,442.90622,0.07356317,0.05,0.071428575,0.01,0.01,0.2
602.0,1557.0936,442.90628,0.07356317,0.05,0.071428575,0.01,0.01,0.2
609.0,1557.0936,442.9063,0.07356318,0.05,0.071428575,0.01,0.01,0.2
616.0,1557.0936,442.90622,0.07356317,0.05,0.071428575,0.01,0.01,0.2
623.0,1557.0936,442.90628,0.07356317,0.05,0.071428575,0.01,0.01,0.2
630.0,1557.0936,442.9063,0.07356318,0.05,0.071428575,0.01,0.01,0.2
637.0,1557.0936,442.9062,0.07356317,0.05,0.071428575,0.01,0.01,0.2
644.0,1557.0936,442.90628,0.07356317,0.05,0.071428575,0.01,0.01,0.2
651.0,1557.0936,442.9063,0.07356317,0.05,0.071428575,0.01,0.01,0.2
658.0,1557.0936,442.9062,0.07356317,0.05,0.071428575,0.01,0.01,0.2
665.0,1557.0936,442.90625,0.07356317,0.05,0.071428575,0.01,0.01,0.2
672.0,1557.0936,442.9063,0.07356317,0.05,0.071428575,0.01,0.01,0.2
679.0,1557.0936,442.9062,0.07356317,0.05,0.071428575,0.01,0.01,0.2
686.0,1557.0936,442.90625,0.07356317,0.05,0.071428575,0.01,0.01,0.2
693.0,1557.0936,442.90628,0.07356317,0.05,0.071428575,0.01,0.01,0.2
700.0,1557.0936,442.9063,0.07356318,0.05,0.071428575,0.01,0.01,0.2
707.0,1557.0936,442.90625,0.07356317,0.05,0.071428575,0.01,0.01,0.2
714.0,1557.0936,442.90628,0.07356317,0.05,0.071428575,0.01,0.01,0.2
721.0,1557.0936,442.9063,0.07356318,0.05,0.071428575,0.01,0.01,0.2
728.0,1557.0936,442.90625,0.07356317,0.05,0.071428575,0.01,0.01,0.2
735.0,1557.0936,442.90628,0.07356317,0.05,0.071428575,0.01,0.01,0.2
